time,timestamp,frontend_currencyservice,frontend_shippingservice,frontend_checkoutservice,frontend_adservice,checkoutservice_productcatalogservice,frontend_cartservice,checkoutservice_emailservice,frontend_productcatalogservice,checkoutservice_cartservice,recommendationservice_productcatalogservice,frontend_recommendationservice,checkoutservice_currencyservice,checkoutservice_shippingservice,checkoutservice_paymentservice
2022-08-22 15:42:20.331183737 +0000 UTC m=+42660.837137738,1661182940,0.004316017,0.003,0.25,0.014459459,0.008333333,0.003019608,0.003,0.005597345,0.003285714,0.008240741,0.009875,0.057142857,0.003,0.003
2022-08-22 15:43:20.584486293 +0000 UTC m=+42721.090440300,1661183000,0.004889401,0.003,0.23125,0.012635135,0.006590909,0.003015873,0.003,0.005243902,0.003,0.007777778,0.0145,0.0042,0.003,0.003
2022-08-22 15:44:20.506519434 +0000 UTC m=+42781.012473414,1661183060,0.004140426,0.003,0.2125,0.013355263,0.01,0.003066667,0.003,0.005436992,0.003,0.008333333,0.012692308,0.00475,0.003,0.003
2022-08-22 15:45:20.299174898 +0000 UTC m=+42840.805128878,1661183120,0.004097046,0.003074074,0.19375,0.0109375,0.008,0.003031746,0.003,0.004870769,0.003153846,0.007410714,0.009636364,0.004555556,0.003153846,0.003
2022-08-22 15:46:20.504430029 +0000 UTC m=+42901.010384010,1661183180,0.004802956,0.003,0.2125,0.011640625,0.006666667,0.003068966,0.003,0.006189139,0.003,0.00777027,0.012755102,0.0275,0.003,0.003
2022-08-22 15:47:20.518743723 +0000 UTC m=+42961.024697702,1661183240,0.00637931,0.003,0.666666667,0.013658537,0.008333333,0.003111111,0.003,0.005748899,0.003,0.008928571,0.014011628,0.005833333,0.003,0.003
2022-08-22 15:48:20.449534895 +0000 UTC m=+43020.955488885,1661183300,0.004765306,0.003,0.1375,0.013870968,0.008333333,0.003106383,0.003,0.005120482,0.003,0.00625,0.009583333,0.005,0.0026,0.003
2022-08-22 15:49:20.431621746 +0000 UTC m=+43080.937575744,1661183360,0.005096154,0.003,0.2125,0.013851351,0.004,0.003052632,0.003,0.005334101,0.003,0.006785714,0.012142857,0.09375,0.003,0.003
2022-08-22 15:50:20.553314189 +0000 UTC m=+43141.059268199,1661183420,0.004333333,0.003,0.375,0.013648649,0.008125,0.003067797,0.003,0.004689655,0.003,0.00637931,0.011071429,0.00475,0.003,0.003
2022-08-22 15:51:20.487537763 +0000 UTC m=+43200.993491767,1661183480,0.008392857,0.003,0.25,0.01,0.0075,0.003037736,0.003,0.005399485,0.003,0.008362069,0.0115,0.04375,0.003,0.003
2022-08-22 15:52:20.779165383 +0000 UTC m=+43261.285119381,1661183540,0.004979487,0.003,0.225,0.0115,0.003285714,0.003016667,0.003,0.004839009,0.003,0.006585366,0.010892857,0.05,0.003,0.003
2022-08-22 15:53:20.573488941 +0000 UTC m=+43321.079442939,1661183600,0.004825243,0.003,0.2125,0.011418919,0.009166667,0.003067227,0.003,0.005326087,0.003,0.007580645,0.011973684,0.0048,0.003,0.003
2022-08-22 15:54:20.620650233 +0000 UTC m=+43381.126604243,1661183660,0.04125,0.00292,0.5,0.016,0.003571429,0.003038462,0.003,0.0053125,0.003,0.007327586,0.014054054,0.045833333,0.002714286,0.003
2022-08-22 15:55:20.50327632 +0000 UTC m=+43441.009230300,1661183720,0.00446383,0.003,0.1,0.017083333,0.01,0.003046512,0.003,0.005515464,0.003,0.0080625,0.011785714,0.005833333,0.0005,0.003
2022-08-22 15:56:20.457464438 +0000 UTC m=+43500.963418431,1661183780,0.004930233,0.003071429,0.25,0.012647059,0.01,0.003035088,0.003,0.004517685,0.003,0.007403846,0.012608696,0.004428571,0.003,0.003
2022-08-22 15:57:20.375786796 +0000 UTC m=+43560.881740800,1661183840,0.003772727,0.0029375,0.333333333,0.01475,0.006388889,0.003053097,0.003,0.00605,0.003,0.007720588,0.009711538,0.0038,0.003,0.003
2022-08-22 15:58:20.649463735 +0000 UTC m=+43621.155417732,1661183900,0.004235556,0.003,0.1375,0.01527027,0.0036,0.003034483,0.003,0.005496183,0.003,0.007560976,0.013272727,0.004111111,0.003,0.003
2022-08-22 15:59:20.595873064 +0000 UTC m=+43681.101827044,1661183960,0.006086957,0.003,0.3125,0.01125,0.004428571,0.003017391,0.003,0.005196507,0.003,0.007565789,0.011595745,0.005,0.003,0.003
2022-08-22 16:00:20.554294195 +0000 UTC m=+43741.060248176,1661184020,0.003972332,0.003,0.2125,0.012647059,0.004777778,0.003019048,0.003,0.00479085,0.003,0.00625,0.012867647,0.004285714,0.003,0.003
2022-08-22 16:01:20.464187358 +0000 UTC m=+43800.970141339,1661184080,0.004285106,0.003,0.25,0.011944444,0.005,0.003088496,0.003,0.006149789,0.003,0.008,0.011875,0.004777778,0.003,0.003
2022-08-22 16:02:20.369980551 +0000 UTC m=+43860.875934532,1661184140,0.024134615,0.002913043,0.15,0.011323529,0.0075,0.003072727,0.003,0.005435897,0.0034,0.008181818,0.0135,0.0045,0.003,0.003
2022-08-22 16:03:20.686555375 +0000 UTC m=+43921.192509375,1661184200,0.00475,0.003,0.2,0.014071429,0.005833333,0.003033898,0.003,0.005282101,0.003222222,0.006778846,0.010159574,0.058333333,0.002818182,0.003
2022-08-22 16:04:20.543728619 +0000 UTC m=+43981.049682600,1661184260,0.00725,0.0030625,0.25,0.015,0.004333333,0.003050847,0.003,0.004352041,0.003,0.006129032,0.011022727,0.0045,0.003,0.003
2022-08-22 16:05:20.616877829 +0000 UTC m=+44041.122831809,1661184320,0.014565217,0.003,0.25,0.016283784,0.00875,0.003033058,0.003,0.005091463,0.003133333,0.007826087,0.0125,0.061538462,0.003,0.003
2022-08-22 16:06:20.626304881 +0000 UTC m=+44101.132258861,1661184380,0.008970588,0.003,0.1,0.0145,0.006875,0.003,0.003,0.004940741,0.003,0.00671875,0.009940476,0.059375,0.002333333,0.003
2022-08-22 16:07:20.578529392 +0000 UTC m=+44161.084483372,1661184440,0.00945122,0.003111111,0.175,0.014375,0.00625,0.003079208,0.003,0.005594059,0.003,0.008,0.013837209,0.009166667,0.003,0.003
2022-08-22 16:08:20.593550875 +0000 UTC m=+44221.099504878,1661184500,0.004116667,0.003,0.375,0.014054054,0.0055,0.003076923,0.003,0.005517241,0.003,0.007019231,0.011829268,0.005,0.003,0.003
2022-08-22 16:09:20.57100507 +0000 UTC m=+44281.076959067,1661184560,0.00460181,0.003,0.175,0.0125,0.007083333,0.003054054,0.003,0.005901639,0.003,0.0075,0.014285714,0.004777778,0.003,0.003
2022-08-22 16:10:20.596750662 +0000 UTC m=+44341.102704642,1661184620,0.003971429,0.003076923,0.19,0.013046875,0.005,0.003035398,0.003,0.004303258,0.003,0.0056,0.00985,0.0042,0.003,0.003
2022-08-22 16:11:20.403118361 +0000 UTC m=+44400.909072359,1661184680,0.004610256,0.003,0.184375,0.0154375,0.004,0.003032258,0.003,0.005544872,0.003,0.006861702,0.01045,0.004263158,0.003,0.003
2022-08-22 16:12:20.533684472 +0000 UTC m=+44461.039638451,1661184740,0.004371134,0.002925926,0.175,0.012195122,0.003285714,0.003074074,0.003,0.0057375,0.003,0.0075,0.012960526,0.003352941,0.003,0.003
2022-08-22 16:13:20.401513891 +0000 UTC m=+44520.907467882,1661184800,0.003785714,0.0030625,0.175,0.01375,0.00625,0.003,0.003,0.0055125,0.003,0.0085,0.012743902,0.003333333,0.003,0.003
2022-08-22 16:14:20.343117463 +0000 UTC m=+44580.849071476,1661184860,0.004387234,0.003,0.3125,0.010234375,0.0046,0.003051724,0.003,0.004104167,0.003,0.005729167,0.0096875,0.0036,0.003,0.003
2022-08-22 16:15:20.507994472 +0000 UTC m=+44641.013948481,1661184920,0.005462963,0.003,0.25,0.0121875,0.006875,0.003,0.003,0.005355505,0.003,0.007285714,0.013333333,0.1125,0.002777778,0.003
2022-08-22 16:16:20.493804917 +0000 UTC m=+44700.999758905,1661184980,0.006413043,0.003,0.175,0.012272727,0.003,0.003048387,0.003,0.004837681,0.003222222,0.007166667,0.014107143,0.01375,0.003,0.003
2022-08-22 16:17:20.429474461 +0000 UTC m=+44760.935428441,1661185040,0.003807018,0.003,0.19375,0.015,0.0065625,0.00310084,0.003,0.004778426,0.003181818,0.006666667,0.010638298,0.005,0.003,0.003
2022-08-22 16:18:20.434820753 +0000 UTC m=+44820.940774733,1661185100,0.004219331,0.003,0.3125,0.017,0.004,0.003,0.003,0.005347222,0.003,0.007314815,0.014787234,0.0625,0.003,0.003
2022-08-22 16:19:20.554650134 +0000 UTC m=+44881.060604143,1661185160,0.00435514,0.003,0.25,0.014736842,0.006666667,0.003017544,0.003,0.005519031,0.003,0.007202381,0.011467391,0.004,0.003,0.003
2022-08-22 16:20:20.525507162 +0000 UTC m=+44941.031461151,1661185220,0.003826772,0.002942857,0.2125,0.009934211,0.005681818,0.003083333,0.003,0.00532567,0.003,0.007916667,0.010375,0.004142857,0.003,0.003
2022-08-22 16:21:20.392533885 +0000 UTC m=+45000.898487895,1661185280,0.004400922,0.003,0.25,0.015625,0.006785714,0.003017241,0.003,0.005201149,0.003,0.007960526,0.014576271,0.025,0.002714286,0.003
2022-08-22 16:22:20.497520456 +0000 UTC m=+45061.003474460,1661185340,0.004134328,0.003,0.15,0.012727273,0.008125,0.003,0.003,0.005504484,0.003,0.007666667,0.0099,0.03125,0.002714286,0.003
2022-08-22 16:23:20.805133232 +0000 UTC m=+45121.311087214,1661185400,0.004653179,0.003,0.175,0.017265625,0.004111111,0.003036697,0.003,0.004816024,0.003,0.007586207,0.012857143,0.003666667,0.003,0.003
2022-08-22 16:24:20.604402656 +0000 UTC m=+45181.110356636,1661185460,0.00432766,0.003,0.2,0.013851351,0.007857143,0.003050847,0.003,0.006643701,0.003181818,0.008560606,0.013235294,0.0048,0.003,0.003
2022-08-22 16:25:20.558379129 +0000 UTC m=+45241.064333127,1661185520,0.004753846,0.002925926,0.5,0.015384615,0.0035,0.003109091,0.003,0.004459459,0.003,0.006935484,0.009734043,0.02125,0.003,0.003
2022-08-22 16:26:20.505056212 +0000 UTC m=+45301.011010191,1661185580,0.004058824,0.003,0.1,0.014423077,0.0035,0.003034188,0.003,0.004665706,0.003,0.006171875,0.014946809,0.0045,0.003,0.003
2022-08-22 16:27:20.700662862 +0000 UTC m=+45361.206616843,1661185640,0.004368889,0.003,0.175,0.0115,0.004285714,0.003068966,0.003,0.005251938,0.003,0.007424242,0.009943182,0.005,0.003,0.003
2022-08-22 16:28:20.499576312 +0000 UTC m=+45421.005530292,1661185700,0.004587719,0.003,0.333333333,0.010535714,0.005,0.003052632,0.003,0.004698551,0.003,0.006742424,0.013243243,0.0175,0.003,0.003
2022-08-22 16:29:20.440686207 +0000 UTC m=+45480.946640187,1661185760,0.00425,0.003,0.375,0.011818182,0.008125,0.003071429,0.003,0.006595941,0.003285714,0.008026316,0.009656863,0.009166667,0.002714286,0.003
2022-08-22 16:30:20.683205127 +0000 UTC m=+45541.189159108,1661185820,0.003860759,0.003,0.164285714,0.012109375,0.0046,0.003017094,0.003,0.004641304,0.003,0.005792683,0.009007937,0.003375,0.003,0.003
2022-08-22 16:31:20.420894223 +0000 UTC m=+45600.926848209,1661185880,0.004605911,0.003,0.2125,0.013409091,0.0034,0.003234234,0.003,0.005823413,0.003222222,0.0075,0.013166667,0.0035,0.003,0.003
2022-08-22 16:32:20.490490886 +0000 UTC m=+45660.996444895,1661185940,0.004458716,0.003068966,0.2,0.013670213,0.005,0.003015625,0.003,0.004734568,0.003,0.007,0.012393617,0.01375,0.003,0.003
2022-08-22 16:33:20.632268193 +0000 UTC m=+45721.138222181,1661186000,0.004132743,0.003,0.34375,0.014642857,0.003,0.003038095,0.003,0.004835714,0.003,0.00625,0.013409091,0.0175,0.002777778,0.003
2022-08-22 16:34:20.67231445 +0000 UTC m=+45781.178268433,1661186060,0.004117117,0.003,0.1,0.01375,0.005,0.003056604,0.003,0.005026455,0.003,0.007016129,0.009722222,0.0045,0.003,0.003
2022-08-22 16:35:20.698696903 +0000 UTC m=+45841.204650901,1661186120,0.0065625,0.003,0.28125,0.012926829,0.006071429,0.00304918,0.003,0.005503247,0.003,0.007440476,0.013928571,0.04375,0.003095238,0.003
2022-08-22 16:36:20.684764302 +0000 UTC m=+45901.190718298,1661186180,0.004485981,0.003,0.2,0.015328947,0.0055,0.003032787,0.003,0.005840708,0.003,0.008648649,0.012045455,0.00375,0.002866667,0.003
2022-08-22 16:37:20.620150781 +0000 UTC m=+45961.126104788,1661186240,0.004502591,0.003,0.333333333,0.012727273,0.0075,0.003057143,0.003,0.005211268,0.003,0.007094595,0.009886364,0.0175,0.003,0.003
2022-08-22 16:38:20.387578663 +0000 UTC m=+46020.893532644,1661186300,0.003722022,0.003,0.2125,0.014144737,0.009166667,0.003016807,0.003,0.00580036,0.003,0.007777778,0.00965,0.003888889,0.003,0.003
2022-08-22 16:39:20.466798711 +0000 UTC m=+46080.972752691,1661186360,0.00440367,0.002826087,0.25,0.012743902,0.003666667,0.003,0.003,0.005094538,0.003285714,0.007037037,0.013658537,0.004666667,0.003,0.003
2022-08-22 16:40:20.528113626 +0000 UTC m=+46141.034067606,1661186420,0.007941176,0.003,0.3125,0.014875,0.004333333,0.003091743,0.003,0.004377522,0.003,0.005882353,0.01326087,0.025,0.003,0.003
2022-08-22 16:41:20.469982305 +0000 UTC m=+46200.975936314,1661186480,0.004135371,0.003,0.25,0.011776316,0.006458333,0.003052632,0.003,0.005755814,0.003333333,0.007171053,0.010454545,0.004666667,0.003,0.003
2022-08-22 16:42:20.473272809 +0000 UTC m=+46260.979226810,1661186540,0.004383333,0.002925926,0.2,0.013920455,0.003714286,0.003,0.003,0.004870056,0.003,0.007180851,0.01375,0.004166667,0.003,0.003
2022-08-22 16:43:20.724045847 +0000 UTC m=+46321.229999836,1661186600,0.00415493,0.003,0.225,0.011935484,0.005,0.003,0.003,0.006186007,0.003181818,0.007894737,0.01046875,0.005,0.003,0.003
2022-08-22 16:44:20.610507479 +0000 UTC m=+46381.116461463,1661186660,0.004275,0.003076923,0.175,0.013181818,0.0075,0.003054545,0.003,0.005984456,0.003,0.009021739,0.013958333,0.003222222,0.003,0.003
2022-08-22 16:45:20.753694227 +0000 UTC m=+46441.259648208,1661186720,0.003991667,0.003,0.2125,0.016768293,0.004333333,0.003051724,0.003,0.004821538,0.003,0.006513158,0.011363636,0.02125,0.003,0.003
2022-08-22 16:46:20.57519305 +0000 UTC m=+46501.081147030,1661186780,0.004098182,0.003090909,0.25,0.009702381,0.007222222,0.003017094,0.003,0.005490196,0.003,0.006838235,0.009134615,0.005,0.002333333,0.003
2022-08-22 16:47:20.630991313 +0000 UTC m=+46561.136945293,1661186840,0.005982143,0.003,0.225,0.015625,0.005625,0.00308547,0.003,0.00473913,0.003133333,0.0075,0.013238636,0.025,0.003,0.003
2022-08-22 16:48:20.577517685 +0000 UTC m=+46621.083471678,1661186900,0.00489899,0.003057143,0.2125,0.013851351,0.003727273,0.003055556,0.003,0.005830189,0.003,0.007333333,0.013579545,0.05,0.003,0.003
2022-08-22 16:49:20.447943713 +0000 UTC m=+46680.953897702,1661186960,0.004587719,0.003,0.2125,0.0125,0.004428571,0.00309009,0.0034,0.006260776,0.003,0.008804348,0.015048077,0.054166667,0.003,0.003
2022-08-22 16:50:20.60875035 +0000 UTC m=+46741.114704329,1661187020,0.004212389,0.002916667,0.175,0.0165625,0.00875,0.003036036,0.003666667,0.006173469,0.003,0.007880435,0.0124375,0.003333333,0.003,0.003
2022-08-22 16:51:20.372911718 +0000 UTC m=+46800.878865699,1661187080,0.004234783,0.003,0.175,0.015192308,0.0075,0.003018519,0.003,0.006344765,0.003,0.008642857,0.012743902,0.004666667,0.003,0.003
2022-08-22 16:52:20.449779173 +0000 UTC m=+46860.955733153,1661187140,0.0075,0.003,0.35,0.013541667,0.007222222,0.00304878,0.003,0.004801242,0.003125,0.008257576,0.012790698,0.05,0.002818182,0.003
2022-08-22 16:53:20.402609598 +0000 UTC m=+46920.908563603,1661187200,0.004316583,0.003,0.25,0.009333333,0.005625,0.003048,0.003,0.005138249,0.003,0.00734375,0.011534091,0.0175,0.003,0.003
2022-08-22 16:54:20.73519175 +0000 UTC m=+46981.241145757,1661187260,0.004804124,0.003068966,0.416666667,0.014666667,0.006666667,0.003066116,0.003,0.005149573,0.003666667,0.007616279,0.014137931,0.025,0.002714286,0.003
2022-08-22 16:55:20.685633823 +0000 UTC m=+47041.191587830,1661187320,0.004685864,0.002925926,0.1875,0.012357143,0.007272727,0.003036697,0.003,0.004669565,0.003142857,0.007573529,0.012333333,0.003823529,0.002882353,0.003
2022-08-22 16:56:20.553412364 +0000 UTC m=+47101.059366348,1661187380,0.00890625,0.003,0.5,0.01140625,0.003666667,0.003018868,0.003,0.00462987,0.003,0.006621622,0.010483871,0.057142857,0.003,0.003
2022-08-22 16:57:20.754456091 +0000 UTC m=+47161.260410090,1661187440,0.004173913,0.003,0.375,0.014423077,0.004666667,0.003036036,0.003,0.004927152,0.003,0.0087,0.013214286,0.068181818,0.003,0.003
2022-08-22 16:58:20.495381313 +0000 UTC m=+47221.001335311,1661187500,0.004743316,0.003,0.1875,0.015106383,0.005833333,0.003074766,0.003,0.005367647,0.003,0.007012195,0.012234043,0.0075,0.003,0.003
2022-08-22 16:59:20.934085349 +0000 UTC m=+47281.440039352,1661187560,0.005806452,0.003,0.091666667,0.013947368,0.0042,0.00304878,0.003,0.005031915,0.003,0.00701087,0.01347561,0.034375,0.003,0.003
2022-08-22 17:00:20.484228885 +0000 UTC m=+47340.990182864,1661187620,0.004016807,0.003,0.1,0.017258065,0.009375,0.003038835,0.003,0.005845238,0.003,0.007635135,0.0109375,0.003545455,0.003,0.003
2022-08-22 17:01:20.446559051 +0000 UTC m=+47400.952513054,1661187680,0.004409283,0.003076923,0.3125,0.014230769,0.00625,0.003051724,0.003,0.004594855,0.003,0.006486486,0.011646341,,0.003,
2022-08-22 17:02:20.510060733 +0000 UTC m=+47461.016014724,1661187740,0.003785425,0.003,0.175,0.01375,0.0075,0.003036036,0.003,0.004992754,0.003,0.007291667,0.012785714,0.003190476,0.003,0.003
2022-08-22 17:03:20.5698613 +0000 UTC m=+47521.075815280,1661187800,0.004586957,0.002939394,0.175,0.014807692,0.005,0.003092593,0.003,0.005037129,0.003,0.006857143,0.013676471,0.01,0.003,0.003
2022-08-22 17:04:20.685903344 +0000 UTC m=+47581.191857343,1661187860,0.00399631,0.003,0.175,0.018716216,0.006944444,0.00304878,0.003666667,0.00488785,0.003,0.007265625,0.013125,0.003111111,0.003,0.003
2022-08-22 17:05:20.371839025 +0000 UTC m=+47640.877793005,1661187920,0.00464,0.003,0.2125,0.011973684,0.0075,0.003067797,0.003,0.005677966,0.003,0.007573529,0.015204082,0.054166667,0.003,0.003
2022-08-22 17:06:20.514477639 +0000 UTC m=+47701.020431629,1661187980,0.004958549,0.003095238,0.175,0.014423077,0.005833333,0.003,0.003,0.005603814,0.003,0.007580645,0.009728261,0.0175,0.003,0.003
2022-08-22 17:07:20.794781553 +0000 UTC m=+47761.300735544,1661188040,0.004492958,0.003066667,0.11875,0.013958333,0.006666667,0.003051724,0.003,0.004690962,0.003,0.00625,0.0115,0.005,0.002818182,0.003
2022-08-22 17:08:20.716873108 +0000 UTC m=+47821.222827089,1661188100,0.004689655,0.003,0.175,0.012142857,0.003,0.003020833,0.003,0.004680851,0.003,0.006907895,0.0135625,0.005,0.003,0.003
2022-08-22 17:09:20.373726489 +0000 UTC m=+47880.879680487,1661188160,0.00466055,0.003,0.225,0.012571429,0.006428571,0.003066667,0.003,0.00577907,0.003105263,0.008425926,0.014875,0.004684211,0.003,0.003
2022-08-22 17:10:20.553570023 +0000 UTC m=+47941.059524035,1661188220,0.00356,0.003,0.0875,0.011985294,0.0035,0.003052174,0.003,0.004550633,0.003,0.006973684,0.011785714,0.0035,0.003,0.003
2022-08-22 17:11:20.627686582 +0000 UTC m=+48001.133640562,1661188280,0.004370518,0.003071429,0.2125,0.011875,0.0045,0.003051282,0.003,0.00553653,0.003,0.0075,0.0096875,0.003857143,0.003,0.003
2022-08-22 17:12:20.440829063 +0000 UTC m=+48060.946783044,1661188340,0.004353712,0.003,0.25,0.014354839,0.003888889,0.003152542,0.003,0.004406417,0.003,0.006439394,0.0121875,0.003909091,0.003,0.003
2022-08-22 17:13:20.82308833 +0000 UTC m=+48121.329042311,1661188400,0.006985294,0.003,0.2125,0.012171053,0.006388889,0.003105263,0.003,0.005705128,0.003,0.008448276,0.012635135,0.03125,0.003133333,0.003
2022-08-22 17:14:20.945487801 +0000 UTC m=+48181.451441804,1661188460,0.004652174,0.003,0.2125,0.014772727,0.006785714,0.003051724,0.003,0.00540107,0.003,0.0073,0.011818182,0.05,0.003,0.003
2022-08-22 17:15:20.625187321 +0000 UTC m=+48241.131141301,1661188520,0.004367089,0.003068966,0.225,0.01328125,0.005,0.003089286,0.003,0.006422925,0.003,0.008308824,0.012556818,0.0075,0.002692308,0.003
2022-08-22 17:16:20.705583027 +0000 UTC m=+48301.211537008,1661188580,0.004694444,0.003,0.175,0.013428571,0.0075,0.003073394,0.003,0.00641055,0.003,0.0081875,0.014453125,0.0046,0.003,0.003
2022-08-22 17:17:20.814720902 +0000 UTC m=+48361.320674911,1661188640,0.006102941,0.003,0.1,0.015878378,0.005,0.003017094,0.003,0.005398551,0.003,0.006824324,0.010384615,0.034375,0.002714286,0.003
2022-08-22 17:18:20.489339158 +0000 UTC m=+48420.995293137,1661188700,0.025,0.003,,0.017307692,,0.003032787,,0.005827273,0.003,0.008125,0.012556818,0.004,,0.003
2022-08-22 17:19:20.573774617 +0000 UTC m=+48481.079728598,1661188760,0.004584746,0.003,0.19375,0.011339286,0.0044,0.003038462,0.003,0.005280083,0.003,0.0075,0.009883721,0.0525,0.002846154,0.003
2022-08-22 17:20:20.810396996 +0000 UTC m=+48541.316350996,1661188820,0.02875,0.003,0.25,0.0115,0.0034,0.003,0.003,0.004452888,0.003,0.00575,0.00952381,0.004,0.003,0.003
2022-08-22 17:21:20.724312994 +0000 UTC m=+48601.230266974,1661188880,0.005119048,0.003,0.2125,0.011013514,0.009,0.003163636,0.003,0.005708556,0.003,0.008088235,0.011395349,0.0175,0.003,0.003
2022-08-22 17:22:20.614109757 +0000 UTC m=+48661.120063755,1661188940,0.007209302,0.003,0.25,0.012916667,0.004111111,0.003072727,0.003,0.005595238,0.003333333,0.0075,0.009739583,0.0075,0.003,0.003
2022-08-22 17:23:20.435536023 +0000 UTC m=+48720.941490024,1661189000,0.007173913,0.003,0.4375,0.013461538,0.0042,0.003016129,0.003,0.004433628,0.003,0.006973684,0.009481132,0.025,0.003,0.003
2022-08-22 17:24:20.627431642 +0000 UTC m=+48781.133385645,1661189060,0.004588785,0.003,0.25,0.014714286,0.004066667,0.003033898,0.003,0.005601415,0.003181818,0.00766129,0.011166667,0.004111111,0.003,0.003
2022-08-22 17:25:20.657183682 +0000 UTC m=+48841.163137662,1661189120,0.004851852,0.003,0.375,0.01525,0.0045,0.003041667,0.003,0.006065574,0.003,0.0079,0.014285714,0.0175,0.003,0.003
